,Recency,Frequency,Monetary
237,0.6290322580645161,1.0,2.0283291680194497
238,0.6370967741935484,-0.25,-0.13617178710841643
239,-0.13709677419354838,0.5,0.8283714503597774
240,-0.3709677419354839,0.0,0.520004832267466
241,-0.22580645161290322,2.5,2.2739291619791153
242,0.8387096774193549,-0.25,-0.25687276790770364
243,0.4596774193548387,0.25,-0.04118752972977051
244,-0.3790322580645161,-0.25,-0.25959846877524667
245,2.2903225806451615,-0.25,-0.41093904547616705
246,2.2661290322580645,-0.25,0.19349455992389175
247,0.7903225806451613,0.0,1.171515293371488
248,-0.3225806451612903,0.75,-0.04249375202917479
249,-0.2661290322580645,0.75,2.5101062343800726
250,-0.31451612903225806,0.5,0.37283963667388986
251,-0.25806451612903225,-0.25,0.020982611387540272
252,-0.1693548387096774,-0.25,-0.42779157826385683
253,-0.31451612903225806,-0.25,-0.3119530666022364
254,-0.4032258064516129,2.25,2.385041112025551
255,-0.3387096774193548,1.75,3.1754188594338695
256,2.2096774193548385,-0.25,-0.45038997908534234
257,0.06451612903225806,-0.25,-0.0287897435123034
258,-0.31451612903225806,0.5,2.329243523629033
259,0.8064516129032258,0.25,0.7168895298354766
260,-0.3225806451612903,0.75,1.7576542361619718
261,2.25,-0.25,-0.32644986900024914
262,-0.3629032258064516,0.0,-0.03604569512922541
263,-0.0967741935483871,0.5,0.9521454512507267
264,-0.20967741935483872,1.0,0.508241281154912
265,-0.06451612903225806,2.5,12.78285753116435
266,0.06451612903225806,0.5,0.30232628375980614
267,-0.4032258064516129,0.5,0.15444379846424494
268,-0.2903225806451613,5.0,9.830138248152034
269,-0.3790322580645161,7.25,8.781105834207922
270,-0.3709677419354839,3.25,5.710252712487636
271,-0.3467741935483871,1.25,1.2272222767530183
272,-0.1774193548387097,1.0,1.6647312428742929
273,2.588709677419355,-0.25,-0.4297093844144273
274,0.5080645161290323,-0.25,3.182916424424092
275,-0.20161290322580644,0.0,0.44498387985775
276,1.25,-0.25,-0.20329500237838163
277,-0.1774193548387097,1.0,0.28505847798675654
278,0.6209677419354839,0.5,0.1303957174029582
279,0.16129032258064516,0.0,0.15962338515436827
280,-0.3467741935483871,0.5,-0.05750398284545047
281,-0.1774193548387097,0.25,0.21198553339927365
282,-0.3467741935483871,0.5,3.178522081197194
283,0.23387096774193547,0.0,0.10529057783348311
284,-0.25,-0.25,-0.33165965736203495
285,0.1693548387096774,-0.25,-0.2896038295719668
286,-0.3467741935483871,1.5,1.1798132026607673
287,-0.28225806451612906,1.75,4.6480221680269995
288,1.9435483870967742,-0.25,-0.04140649184932388
289,-0.1693548387096774,2.0,1.4784171303881668
290,-0.28225806451612906,3.25,6.520420105252826
291,0.3709677419354839,0.25,0.3566137885731975
292,-0.1774193548387097,2.75,2.705594104633691
293,-0.4032258064516129,-0.25,0.14367690251655427
294,-0.33064516129032256,0.75,3.0583722809057474
295,0.45161290322580644,-0.25,-0.22983472135182678
296,-0.3790322580645161,0.0,0.2984151672795089
297,0.8145161290322581,0.0,0.24366708697326397
298,0.1693548387096774,-0.25,-0.31712510287444406
299,-0.3629032258064516,0.0,-0.037872896264808234
300,-0.3870967741935484,5.75,3.81675135718762
301,-0.1532258064516129,1.0,1.4879759594693567
302,0.28225806451612906,0.5,0.18579313364994757
303,-0.3790322580645161,0.75,0.05044434209433497
304,-0.3629032258064516,0.5,0.28174384452179435
305,2.588709677419355,-0.25,-0.17400693128364653
306,-0.1774193548387097,1.25,1.4729657286530808
307,-0.3225806451612903,1.25,2.4836646708395307
308,0.1693548387096774,0.5,0.13445029182365248
309,0.5080645161290323,-0.25,-0.15497232771833921
310,-0.21774193548387097,2.5,13.692796146266696
311,1.0403225806451613,-0.25,-0.31862763603965477
312,1.4838709677419355,-0.25,-0.20711551384369123
313,2.435483870967742,-0.25,-0.4136571959257945
314,2.1370967741935485,0.0,0.09159411973452734
315,2.274193548387097,-0.25,-0.3203340304885875
316,2.596774193548387,-0.25,-0.3797180673950303
317,0.22580645161290322,0.0,0.2678737268107789
318,0.10483870967741936,-0.25,-0.17415793964195914
319,0.6774193548387096,0.0,-0.08443632355050855
320,0.008064516129032258,1.25,6.389261795640389
321,-0.3870967741935484,2.25,2.67114909810258
322,-0.4032258064516129,51.75,21.453636658789065
323,-0.3790322580645161,0.75,2.42363884841026
324,0.6290322580645161,-0.25,-0.28871288025792224
325,0.25,-0.25,2.800087584847821
326,-0.22580645161290322,1.0,15.376992366527487
327,1.4919354838709677,0.25,1.7296950386203873
328,1.8548387096774193,0.0,1.166494265457593
329,0.2903225806451613,-0.25,-0.4123887257159683
330,-0.28225806451612906,2.75,2.695076372477217
331,0.532258064516129,0.0,1.6107533051954424
332,0.016129032258064516,0.25,0.6592873915571227
333,-0.3467741935483871,0.0,0.9364481324041285
334,0.7096774193548387,0.0,-0.1239627613388401
335,2.1451612903225805,-0.25,0.781936380178643
336,-0.3790322580645161,1.25,4.780448947849263
337,1.5161290322580645,-0.25,0.36645198311726546
338,1.2903225806451613,-0.25,0.523387419493669
339,0.07258064516129033,-0.25,0.17683833800200843
340,-0.2661290322580645,0.75,0.5232288607174407
341,-0.25,1.0,0.11021345031447492
342,-0.10483870967741936,1.5,2.4240163693060413
343,0.10483870967741936,0.0,0.03734436701071407
344,-0.3709677419354839,0.75,1.2194377958820022
345,-0.3870967741935484,1.0,0.7139750685200424
346,-0.33064516129032256,0.0,-0.06330270380465561
347,2.532258064516129,-0.25,-0.2661899836155931
348,-0.33064516129032256,0.25,-0.1469311326381915
349,0.12096774193548387,-0.25,-0.4276632211592911
350,1.1451612903225807,-0.25,-0.2516856307996647
351,2.6048387096774195,-0.25,-0.35159276065930245
352,1.6612903225806452,-0.25,-0.19458937052165834
353,2.2903225806451615,0.0,-0.0851536132524935
354,0.024193548387096774,0.0,0.15263169816449337
355,-0.25806451612903225,-0.25,-0.17198341928225724
356,2.5403225806451615,-0.25,-0.3503997946286327
357,-0.3225806451612903,0.25,4.770942971693483
358,1.096774193548387,-0.25,-0.18549866735123788
359,-0.11290322580645161,0.25,-0.1318378472248439
360,1.0241935483870968,-0.25,-0.13130176755283401
361,1.6935483870967742,0.25,-0.10828054332807317
362,-0.04838709677419355,-0.25,-0.3236260126998029
363,0.4112903225806452,-0.25,-0.4019389473207342
364,0.782258064516129,0.0,0.30594293394139366
365,0.3629032258064516,0.0,-0.06497889658192577
366,1.8629032258064515,-0.25,-0.3716466706432201
367,1.7016129032258065,-0.25,0.6490490248635261
368,-0.3790322580645161,0.5,0.21449227214726338
369,1.3225806451612903,-0.25,-0.42700633480063116
370,0.16129032258064516,0.0,0.19685449589634788
371,0.1935483870967742,0.75,0.8314822225410176
372,0.07258064516129033,-0.25,-0.19717161344880438
373,-0.3870967741935484,1.25,0.6114781453153433
374,-0.3629032258064516,0.25,-0.1722325830734731
375,-0.3870967741935484,1.0,0.2721548137689421
376,2.306451612903226,0.0,-0.30595048435930927
377,-0.10483870967741936,1.0,4.598310216470482
378,1.7096774193548387,-0.25,-0.33464207243870947
379,-0.14516129032258066,0.0,-0.20781015229192937
380,0.7661290322580645,-0.25,-0.1818744667517347
381,1.8709677419354838,-0.25,-0.2611538548658668
382,0.07258064516129033,0.5,1.4758046857893585
383,0.9919354838709677,-0.25,-0.3957627054657475
384,-0.13709677419354838,0.0,0.018777889356175866
385,-0.3870967741935484,3.0,3.7188526384935403
386,0.75,0.5,1.552373473871779
387,-0.3709677419354839,5.75,2.4298301911010776
388,0.16129032258064516,0.0,0.3478704046268961
389,0.12096774193548387,1.5,0.7720302318733342
390,-0.1693548387096774,0.0,-0.25090038733643905
391,1.75,0.5,-0.2296610617397673
392,-0.22580645161290322,-0.25,0.1610353133045914
393,-0.1532258064516129,0.0,0.29645205862144475
394,0.3709677419354839,-0.25,-0.39494726033085925
395,1.967741935483871,-0.25,-0.27069003269330955
396,0.6774193548387096,1.0,0.923748329470036
397,0.22580645161290322,0.25,0.47634831587928395
398,2.596774193548387,-0.25,-0.46824671745581115
399,-0.3467741935483871,1.0,1.1358999720634535
400,1.2903225806451613,0.0,0.3383644284711159
401,0.016129032258064516,-0.25,-0.11632173840822085
402,0.7096774193548387,-0.25,-0.3859320613395951
403,-0.1935483870967742,0.0,0.671843736550818
404,1.8790322580645162,-0.25,-0.07485484321557197
405,-0.1935483870967742,1.25,2.512748880650544
406,1.0887096774193548,1.0,0.716383651835129
407,0.27419354838709675,0.0,-0.20961470217376532
408,2.225806451612903,0.0,-0.044011386030216745
409,1.8709677419354838,-0.25,-0.2146281796697447
410,0.75,0.0,-0.23786081559614322
411,0.056451612903225805,0.0,1.1776839848085592
412,-0.3790322580645161,2.5,0.6625567225145912
413,1.5,0.0,0.13845956373685284
414,-0.04838709677419355,0.25,-0.07980036695031065
415,1.814516129032258,-0.25,-0.2720113558285451
416,-0.33064516129032256,0.0,0.6076425330142022
417,-0.20967741935483872,0.5,0.03413543939657063
418,0.3064516129032258,-0.25,-0.26366814403177213
419,0.10483870967741936,0.25,0.3775284461994971
420,0.13709677419354838,0.0,0.5231156044487063
421,1.3225806451612903,0.0,-0.260104346775594
422,-0.20967741935483872,-0.25,-0.209743059278331
423,1.0887096774193548,0.25,-0.2470949767069607
424,-0.16129032258064516,-0.25,-0.35496024704967416
425,-0.06451612903225806,0.0,-0.23478779550448114
426,1.2419354838709677,0.0,-0.33354726184094285
427,-0.3387096774193548,6.5,11.804957604403404
428,1.7258064516129032,-0.25,-0.3923046140603882
429,-0.25806451612903225,0.0,-0.11225961356961107
430,-0.31451612903225806,0.75,1.7075647637096714
431,1.0161290322580645,0.0,-0.3112735289898296
432,-0.08870967741935484,0.75,1.1103418074190405
433,-0.21774193548387097,1.5,1.8247699010140208
434,-0.3870967741935484,0.75,0.7580921604010782
435,-0.3709677419354839,0.75,1.3782306350656508
436,0.7903225806451613,0.0,-0.22244286221242346
437,0.7096774193548387,0.5,1.7547850773540317
438,0.6290322580645161,-0.25,-0.048518985525848844
439,-0.3387096774193548,1.0,0.4856277794975952
440,-0.2661290322580645,-0.25,-0.37301329628594937
441,-0.33064516129032256,8.75,11.877924843140068
442,0.8951612903225806,-0.25,-0.19093496825049266
443,0.11290322580645161,-0.25,-0.3633940638614347
444,0.3064516129032258,0.5,0.2051373043497958
445,-0.3709677419354839,0.0,0.027022945720045575
446,-0.12096774193548387,0.75,1.0604108937429686
447,2.1048387096774195,-0.25,-0.4176589174210792
448,0.22580645161290322,0.0,-0.18752217935262713
449,-0.23387096774193547,3.25,24.768806203423356
450,-0.20967741935483872,0.25,-0.03924707232545323
451,-0.3870967741935484,1.25,1.131196061702015
452,-0.2661290322580645,0.5,0.2677680209599602
453,-0.28225806451612906,0.5,0.6387729060803515
454,-0.20161290322580644,-0.25,-0.41083333962534824
455,0.11290322580645161,1.5,8.247729211811873
456,0.03225806451612903,0.0,0.1646217618145164
457,0.6532258064516129,0.25,0.019359271535679488
458,-0.12096774193548387,0.0,-0.040583496296520014
459,1.9193548387096775,-0.25,-0.14746721231020135
460,0.75,1.0,0.565548953134556
461,-0.27419354838709675,1.25,1.0536155176189
462,-0.16129032258064516,1.5,2.631139433567648
463,-0.3870967741935484,0.25,0.8945282121365418
464,-0.3387096774193548,1.0,0.2897925900198575
465,-0.3629032258064516,0.5,0.5470881813308366
466,-0.33064516129032256,-0.25,-0.24796327476725832
467,-0.3951612903225806,2.25,3.0775503424114525
468,2.064516129032258,-0.25,-0.41541644330013666
469,-0.33064516129032256,1.5,2.50732768058712
470,-0.3467741935483871,0.0,-0.2958782268598567
471,-0.3387096774193548,1.5,0.8930407798071625
472,0.31451612903225806,-0.25,0.08581049961115346
473,-0.33064516129032256,-0.25,-0.3760712155417802
474,2.4838709677419355,0.0,0.40507237075572133
475,0.5,-0.25,-0.3943658781513556
476,-0.3467741935483871,0.5,-0.1555537098978428
477,-0.3790322580645161,21.0,7.75578928293681
478,1.185483870967742,-0.25,-0.3876837582960217
479,1.2983870967741935,-0.25,0.06066005753418454
480,0.8548387096774194,-0.25,-0.4673859698134291
481,0.8629032258064516,1.75,4.857787878559077
482,-0.1693548387096774,0.0,-0.2159721540587271
483,1.5483870967741935,-0.25,-0.21221204593674256
484,-0.25806451612903225,-0.25,-0.42339723503695925
485,-0.4032258064516129,0.0,0.4208300929456446
486,0.18548387096774194,0.0,-0.08551603331244383
487,1.9516129032258065,-0.25,-0.09282483785477522
488,-0.3790322580645161,3.25,4.678427700973248
489,-0.1532258064516129,0.25,-0.1878241960692524
490,-0.21774193548387097,0.0,-0.11665395679650868
491,-0.21774193548387097,0.5,-0.18385267624563018
492,-0.3709677419354839,0.25,0.1841999954697492
493,0.28225806451612906,-0.25,-0.3454618213118096
494,-0.22580645161290322,0.5,0.40748095407080787
495,1.1774193548387097,0.25,-0.1528053577765529
496,0.45161290322580644,0.25,-0.09317970749680991
497,-0.3709677419354839,2.75,6.900825260678178
498,2.161290322580645,-0.25,-0.40569150502480306
499,0.4435483870967742,0.25,-0.3844748306818782
500,-0.31451612903225806,4.0,3.7413604343000384
501,0.9919354838709677,0.0,-0.14293696156082233
502,0.04838709677419355,-0.25,-0.4354250507765605
503,2.2016129032258065,-0.25,-0.36226150117408995
504,2.596774193548387,-0.25,-0.4588464471508498
505,-0.33064516129032256,1.5,0.4933141049357081
506,-0.3951612903225806,2.75,3.1173636960805777
507,-0.3225806451612903,2.0,2.044026486866048
508,0.024193548387096774,0.75,2.0295674365576137
509,0.18548387096774194,0.25,0.09938615102345914
510,-0.3467741935483871,-0.25,-0.3429852842354824
511,-0.27419354838709675,6.5,4.994216379876626
512,-0.3709677419354839,1.75,1.4543161964014708
513,0.11290322580645161,0.0,0.023889522285058466
514,-0.3951612903225806,0.75,0.20981856345748734
515,0.5080645161290323,1.0,4.7218350535702145
516,-0.22580645161290322,0.0,0.0010721593440197463
517,-0.16129032258064516,0.25,0.44490082526067815
518,-0.31451612903225806,0.0,0.1066270018045499
519,0.016129032258064516,0.0,0.2554004364141555
520,2.475806451612903,-0.25,-0.35314059633200695
521,0.03225806451612903,0.0,-0.011695597351313402
522,0.18548387096774194,0.0,0.17242889393927954
523,0.7096774193548387,0.25,0.1682308615781884
524,0.24193548387096775,0.25,0.1889114562491034
525,-0.3387096774193548,0.0,0.014141932755978056
526,1.7983870967741935,-0.25,-0.14095875206692693
527,1.9435483870967742,-0.25,-0.07383553679696168
528,0.3951612903225806,-0.25,-0.26651465158596527
529,-0.16129032258064516,0.0,-0.021858459865753604
530,-0.1532258064516129,2.0,1.8278353706877677
531,-0.2903225806451613,0.5,0.866523712087464
532,0.11290322580645161,0.0,-0.0011929660306698284
533,-0.2903225806451613,3.75,3.795104309023504
534,1.3064516129032258,-0.25,-0.23414600998165247
535,0.22580645161290322,0.25,0.41051622207289173
536,-0.20967741935483872,0.25,-0.29209546748412524
537,1.6048387096774193,-0.25,-0.3585391451416836
538,1.6370967741935485,-0.25,-0.26481580755494816
539,0.1774193548387097,-0.25,-0.3093028699138497
540,1.1370967741935485,-0.25,-0.23502940887778134
541,-0.3064516129032258,0.5,0.3482479255226777
542,2.6048387096774195,-0.25,-0.3415809065031749
543,-0.20967741935483872,0.0,-0.1716663017298007
544,0.25806451612903225,-0.25,-0.4098366844604848
545,-0.3225806451612903,0.0,-0.2372794334166396
546,-0.4032258064516129,5.5,2.3100956637949905
547,1.1451612903225807,-0.25,-0.32426024780471596
548,1.7419354838709677,-0.25,-0.36325815633895336
549,0.6370967741935484,-0.25,0.19733017222503266
550,-0.3951612903225806,0.5,0.053615517618900196
551,-0.3790322580645161,6.0,8.889877154700512
552,-0.3709677419354839,0.75,-0.3308291113913155
553,1.0403225806451613,-0.25,-0.4531609824603791
554,-0.31451612903225806,2.25,20.617337269617874
555,0.6129032258064516,1.75,2.217723851015154
556,-0.3709677419354839,0.0,-0.2676698655270569
557,0.8629032258064516,0.0,-0.2913555265283933
558,-0.3870967741935484,23.75,42.83172383591432
559,-0.3387096774193548,3.0,6.0638387834766645
560,-0.1774193548387097,-0.25,-0.2555363439366369
561,0.16129032258064516,0.75,-0.14982294269987845
562,1.814516129032258,1.5,5.348119568418111
